,customer_id,customer_name,customer_type,province,city,registration_date,monthly_shipping_budget
311,C000312,Karabo Jacobs,Individual,Mpumalanga,Mbombela,2021-03-11,41981.92
312,C000313,Sipho Khumalo,Business,Western Cape,Paarl,2024-12-22,17445.58
313,C000314,Nandi Mokoena,Individual,Eastern Cape,East London,2022-05-17,24825.48
314,C000315,Lwazi Khumalo,Business,Gauteng,Midrand,2018-10-28,11410.58
315,C000316,Karabo Modise,Business,Gauteng,Midrand,2023-08-12,11959.81
316,C000317,Siyabonga Mokoena,Individual,Kwazulu-Natal,Durban,2022-05-09,44745.67
317,C000318,Siyabonga Molefe,Individual,Free State,Kroonstad,2022-11-11,158203.5
318,C000319,Phumzile Moyo,Business,Kwazulu-Natal,Durban,2019-03-14,4237.1
319,C000320,Amanda Mokoena,Business,Eastern Cape,Grahamstown,2021-03-10,21067.49
320,C000321,Sibusiso Mkhize,Individual,Free State,Kroonstad,2018-05-27,11081.69
321,C000322,Sipho Khumalo,Business,Gauteng,Midrand,2023-06-05,29223.88
322,C000323,Tshepo Ngcobo,Individual,North West,Klerksdorp,2021-03-29,139557.79
323,C000324,Kabelo Modise,Business,Kwazulu-Natal,Richards Bay,2022-03-22,14272.83
324,C000325,Dumisani Zulu,Individual,Gauteng,Pretoria,2023-01-29,7717.94
325,C000326,Mpho Cele,Individual,Western Cape,Worcester,2019-02-10,1178.41
326,C000327,Mpho Maseko,Individual,Eastern Cape,Mthatha,2020-02-28,138975.33
327,C000328,Thabo Mabena,Individual,Gauteng,Pretoria,2022-04-02,8894.22
328,C000329,Nomsa Modise,Enterprise,North West,Unknown,2018-04-27,903.54
329,C000330,Busisiwe Sithole,Business,Eastern Cape,Grahamstown,2022-03-29,92072.28
330,C000331,Busisiwe Molefe,Individual,North West,Mahikeng,2023-07-17,40312.73
331,C000332,Zanele Dlamini,Business,Gauteng,Centurion,2026-04-16,3650.51
332,C000333,Nandi Sithole,Individual,Kwazulu-Natal,Richards Bay,2023-07-31,31689.83
333,C000334,Mandla Ndlovu,Individual,Gauteng,Soweto,2023-07-18,19608.95
334,C000335,Precious Mkhize,Individual,Gauteng,Sandton,2023-07-09,83265.41
335,C000336,Mandla Dlamini,Individual,Eastern Cape,Gqeberha,2025-11-24,4158.13
336,C000337,Dumisani Mthembu,Individual,Eastern Cape,Gqeberha,2021-05-14,49306.47
337,C000338,Nandi Mabena,Business,Kwazulu-Natal,Newcastle,2025-02-26,15308.34
338,C000339,Mpho Naidoo,Individual,Gauteng,Midrand,2019-05-05,1230.06
339,C000340,Phumzile Mokoena,Individual,Gauteng,Midrand,2024-12-24,13399.17
340,C000341,Tshepo Adams,Individual,Western Cape,Cape Town,2018-01-02,7333.35
341,C000342,Nandi Sithole,Business,Gauteng,Johannesburg,2023-10-18,6030.55
342,C000343,Tshepo Mokoena,Enterprise,Gauteng,Midrand,2022-04-20,15872.29
343,C000344,Themba Cele,Enterprise,Kwazulu-Natal,Pietermaritzburg,2019-08-23,14944.89
344,C000345,Kabelo Modise,Individual,Free State,Kroonstad,2021-04-06,16349.04
345,C000346,Lwazi Mabena,Individual,Western Cape,Stellenbosch,2025-11-22,232012.7
346,C000347,Dumisani Van Wyk,Individual,Kwazulu-Natal,Pietermaritzburg,2023-07-25,14708.12
347,C000348,Phumzile Maseko,Enterprise,Western Cape,Stellenbosch,2023-03-30,42832.83
348,C000349,Ayanda Molefe,Individual,Gauteng,Johannesburg,2020-08-30,15973.22
349,C000350,Ayanda Ndlovu,Business,Kwazulu-Natal,Pietermaritzburg,2023-07-16,12562.42
350,C000351,Busisiwe Jacobs,Individual,Western Cape,Stellenbosch,2026-03-04,5236.35
351,C000352,Lerato Cele,Individual,Gauteng,Sandton,2022-05-28,8476.11
352,C000353,Nandi Mahlangu,Individual,Eastern Cape,East London,2025-02-11,9550.28
353,C000354,Bongani Khumalo,Individual,Gauteng,Soweto,2018-03-29,17878.9
354,C000355,Dumisani Khumalo,Individual,Western Cape,Paarl,2021-01-11,71665.1
355,C000356,Dumisani Modise,Individual,Gauteng,Centurion,2024-09-23,3104.5
356,C000357,Nomsa Khumalo,Enterprise,Kwazulu-Natal,Richards Bay,2025-08-12,20145.43
357,C000358,Kabelo Modise,Individual,Western Cape,Paarl,2020-07-08,4888.93
358,C000359,Sipho Nkosi,Individual,Gauteng,Centurion,2020-08-22,53206.93
359,C000360,Siyabonga Khumalo,Individual,Western Cape,Paarl,2020-01-19,4416.17
360,C000361,Nokuthula Mabena,Individual,Gauteng,Johannesburg,2024-05-15,4976.86
361,C000362,Kabelo Mthembu,Business,Gauteng,Centurion,2023-12-03,12778.89
362,C000363,Mpho Nkosi,Individual,North West,Klerksdorp,2020-02-22,40019.4
363,C000364,Kabelo Mthembu,Individual,Eastern Cape,Gqeberha,2019-07-29,55088.83
364,C000365,Sipho Dlamini,Individual,Kwazulu-Natal,Pietermaritzburg,2022-03-15,4195.73
365,C000366,Themba Mthembu,Individual,Eastern Cape,Mthatha,2018-04-09,2635.74
366,C000367,Precious Moyo,Individual,Limpopo,Polokwane,2024-03-22,23013.15
367,C000368,Nandi Khumalo,Individual,Kwazulu-Natal,Durban,2022-11-15,4125.36
368,C000369,Thabo Molefe,Individual,Western Cape,Worcester,2020-08-09,8138.41
369,C000370,Amanda Khumalo,Individual,Western Cape,Paarl,2022-06-11,4937.01
370,C000371,Sibusiso Ndlovu,Individual,Kwazulu-Natal,Pietermaritzburg,2019-11-01,9179.45
371,C000372,Karabo Khumalo,Individual,Eastern Cape,Mthatha,2020-10-20,8942.99
372,C000373,Bongani Mthembu,Business,Mpumalanga,Witbank,2019-08-14,14058.61
373,C000374,Zanele Khumalo,Individual,Western Cape,Paarl,2025-04-19,64209.07
374,C000375,Kabelo Ngcobo,Business,Western Cape,Bellville,2018-09-30,6289.67
375,C000376,Sipho Sithole,Individual,Western Cape,Worcester,2018-10-26,15325.37
376,C000377,Siyabonga Mokoena,Individual,Western Cape,Stellenbosch,2019-08-02,19445.51
377,C000378,Siyabonga Nkosi,Business,Kwazulu-Natal,Pietermaritzburg,2021-05-30,6563.44
378,C000379,Zanele Cele,Business,Gauteng,Centurion,2021-03-30,25860.93
379,C000380,Lwazi Ngcobo,Business,Gauteng,Centurion,2026-04-22,17982.37
380,C000381,Thabo Mthembu,Individual,Limpopo,Thohoyandou,2019-09-14,9970.84
381,C000382,Phumzile Maseko,Individual,Western Cape,Paarl,2025-03-25,10357.5
382,C000383,Phumzile Sithole,Individual,Western Cape,George,2022-04-27,22382.87
383,C000384,Lwazi Mahlangu,Individual,Eastern Cape,Mthatha,2019-07-14,14944.89
384,C000385,Thabo Mkhize,Individual,Limpopo,Polokwane,2019-10-14,73450.86
385,C000386,Nomsa Nkosi,Business,Kwazulu-Natal,Durban,2019-11-11,25177.88
386,C000387,Lerato Naidoo,Individual,Western Cape,Worcester,2022-12-30,23623.63
387,C000388,Mandla Maseko,Business,Eastern Cape,Grahamstown,2025-04-06,124608.87
388,C000389,Kabelo Van Wyk,Individual,North West,Klerksdorp,2025-06-10,22879.62
389,C000390,Nomsa Zulu,Business,Western Cape,Cape Town,2025-09-24,11369.86
390,C000391,Siyabonga Mthembu,Individual,Gauteng,Johannesburg,2025-04-12,22549.22
391,C000392,Ayanda Mthembu,Individual,Gauteng,Sandton,2026-02-22,5126.08
392,C000393,Zanele Molefe,Individual,Free State,Bloemfontein,2022-06-07,59625.43
393,C000394,Kagiso Naidoo,Business,Free State,Kroonstad,2020-10-09,2828.76
394,C000395,Lindelwa Cele,Individual,Western Cape,Stellenbosch,2021-07-16,4155.75
395,C000396,Nokuthula Nkosi,Business,Western Cape,Bellville,2025-03-10,7442.93
396,C000397,Lerato Mokoena,Individual,Western Cape,Worcester,2025-03-24,10574.38
397,C000398,Ayanda Mabena,Enterprise,Free State,Welkom,2023-01-07,32957.34
398,C000399,Nandi Moyo,Individual,Gauteng,Midrand,2022-12-19,1628.8
399,C000400,Nandi Williams,Individual,Gauteng,Centurion,2018-02-09,16349.23
400,C000401,Dumisani Nkosi,Individual,Eastern Cape,Grahamstown,2019-04-04,70498.28
401,C000402,Amanda Mkhize,Individual,Kwazulu-Natal,Umhlanga,2025-05-06,30377.41
402,C000403,Sibusiso Mabena,Business,Gauteng,Johannesburg,2020-01-21,6670.62
403,C000404,Dumisani Botha,Individual,Eastern Cape,Gqeberha,2018-01-15,46617.08
404,C000405,Themba Mahlangu,Business,Gauteng,Johannesburg,2020-12-10,1900.38
405,C000406,Themba Mahlangu,Business,Western Cape,Worcester,2019-12-25,2832.44
406,C000407,Bongani Ngcobo,Individual,Western Cape,Bellville,2022-06-13,9623.28
407,C000408,Nomsa Mokoena,Business,Gauteng,Midrand,2021-12-29,91417.13
408,C000409,Phumzile Van Wyk,Business,Limpopo,Polokwane,2025-12-15,16703.07
409,C000410,Thabo Sithole,Enterprise,Gauteng,Sandton,2020-12-27,90023.66
410,C000411,Ayanda Van Wyk,Individual,Western Cape,Paarl,2024-05-07,19902.09
411,C000412,Mpho Sithole,Business,Kwazulu-Natal,Umhlanga,2026-02-20,7933.35
412,C000413,Lwazi Jacobs,Individual,Gauteng,Pretoria,2019-10-16,12674.1
413,C000414,Nomsa Adams,Business,Eastern Cape,Grahamstown,2021-04-05,45486.21
414,C000415,Thabo Williams,Individual,Kwazulu-Natal,Pietermaritzburg,2018-04-22,2900.32
415,C000416,Karabo Jacobs,Individual,Gauteng,Johannesburg,2024-02-15,11637.4
416,C000417,Dumisani Jacobs,Business,Western Cape,Stellenbosch,2022-03-19,88117.71
417,C000418,Nomsa Zulu,Business,Western Cape,Stellenbosch,2021-10-18,3015.05
418,C000419,Nandi Ndlovu,Individual,Western Cape,Cape Town,2023-08-05,8227.57
419,C000420,Themba Modise,Individual,Gauteng,Sandton,2018-12-18,6030.34
420,C000421,Phumzile Van Wyk,Business,Gauteng,Pretoria,2024-02-01,20658.35
421,C000422,Lindelwa Nkosi,Individual,North West,Mahikeng,2025-12-21,10205.99
422,C000423,Amanda Dlamini,Business,Gauteng,Centurion,2022-05-13,1917.2
423,C000424,Kagiso Moyo,Business,Eastern Cape,Gqeberha,2022-05-05,3487.97
424,C000425,Bongani Ndlovu,Individual,Kwazulu-Natal,Richards Bay,2022-02-07,3226.16
425,C000426,Ayanda Dlamini,Individual,Limpopo,Tzaneen,2022-01-29,37742.33
426,C000427,Nokuthula Moyo,Individual,Gauteng,Soweto,2020-09-27,18619.14
427,C000428,Mandla Jacobs,Individual,Western Cape,Paarl,2025-09-06,3037.91
428,C000429,Thabo Naidoo,Individual,Kwazulu-Natal,Pietermaritzburg,2023-10-26,3927.33
429,C000430,Lindelwa Naidoo,Individual,Western Cape,Bellville,2019-02-13,30226.54
430,C000431,Sipho Adams,Individual,Eastern Cape,East London,2022-01-30,6854.67
431,C000432,Siyabonga Naidoo,Individual,Gauteng,Pretoria,2025-10-16,24843.48
432,C000433,Mandla Adams,Individual,Mpumalanga,Middelburg,2020-12-18,43106.91
433,C000434,Nomsa Williams,Individual,Kwazulu-Natal,Durban,2026-01-12,8826.27
434,C000435,Bongani Molefe,Individual,Eastern Cape,East London,2025-05-04,20763.87
435,C000436,Nomsa Naidoo,Individual,Gauteng,Centurion,2021-03-21,3835.06
436,C000437,Kagiso Zulu,Business,Western Cape,Stellenbosch,2018-05-26,15468.59
437,C000438,Phumzile Naidoo,Individual,Kwazulu-Natal,Newcastle,2019-08-26,2875.67
438,C000439,Sipho Mokoena,Business,Western Cape,Worcester,2021-01-15,58524.61
439,C000440,Zanele Maseko,Individual,Western Cape,Worcester,2025-12-14,6924.24
440,C000441,Dumisani Nkosi,Business,Mpumalanga,Nelspruit,2021-05-07,6755.86
441,C000442,Nandi Mokoena,Individual,Gauteng,Sandton,2024-08-14,8955.64
442,C000443,Nomsa Mthembu,Individual,Kwazulu-Natal,Pietermaritzburg,2021-06-17,6651.4
443,C000444,Themba Mabena,Business,Kwazulu-Natal,Durban,2026-05-02,14151.22
444,C000445,Themba Mahlangu,Individual,Kwazulu-Natal,Newcastle,2019-01-15,9118.61
445,C000446,Karabo Adams,Enterprise,Free State,Bloemfontein,2019-10-15,27844.26
446,C000447,Nandi Ngcobo,Business,Limpopo,Thohoyandou,2021-03-22,3067.16
447,C000448,Phumzile Zulu,Business,Northern Cape,Kimberley,2020-06-25,1381.81
448,C000449,Busisiwe Zulu,Enterprise,Mpumalanga,Nelspruit,2024-03-16,22255.17
449,C000450,Nandi Molefe,Individual,Free State,Welkom,2025-01-20,23419.47
450,C000451,Dumisani Jacobs,Enterprise,Free State,Welkom,2019-05-28,3609.05
451,C000452,Phumzile Khumalo,Individual,Eastern Cape,Mthatha,2023-03-18,24632.13
452,C000453,Themba Maseko,Individual,Gauteng,Pretoria,2021-08-02,8856.89
453,C000454,Thabo Nkosi,Individual,Kwazulu-Natal,Pietermaritzburg,2018-11-04,2541.3
454,C000455,Kagiso Dlamini,Individual,Gauteng,Johannesburg,2023-02-24,51097.73
455,C000456,Busisiwe Pillay,Individual,Mpumalanga,Nelspruit,2024-01-01,148423.64
456,C000457,Nomsa Adams,Individual,Northern Cape,Upington,2023-04-29,10196.73
457,C000458,Tshepo Naidoo,Individual,Limpopo,Thohoyandou,2025-01-23,319491.24
458,C000459,Nokuthula Mahlangu,Business,Mpumalanga,Witbank,2026-02-08,9634.65
459,C000460,Sipho Mokoena,Business,Free State,Bloemfontein,2022-10-28,9706.7
460,C000461,Siyabonga Van Wyk,Individual,Kwazulu-Natal,Richards Bay,2020-12-31,7696.94
461,C000462,Nomsa Cele,Business,Eastern Cape,Mthatha,2018-01-11,4549.02
462,C000463,Siyabonga Cele,Individual,Mpumalanga,Middelburg,2024-04-22,12290.65
463,C000464,Bongani Molefe,Individual,Western Cape,Worcester,2018-11-01,11873.09
464,C000465,Thabo Williams,Individual,Western Cape,Paarl,2025-05-23,11206.51
465,C000466,Dumisani Modise,Individual,Eastern Cape,Mthatha,2021-06-16,28767.63
466,C000467,Ayanda Pillay,Individual,Kwazulu-Natal,Durban,2025-07-30,311272.3
467,C000468,Kagiso Adams,Individual,Kwazulu-Natal,Durban,2018-06-14,76715.25
468,C000469,Ayanda Adams,Individual,Gauteng,Sandton,2025-11-18,71875.34
469,C000470,Phumzile Mokoena,Business,Gauteng,Pretoria,2021-01-08,8885.6
470,C000471,Siyabonga Cele,Individual,Gauteng,Midrand,2023-07-23,13616.46
471,C000472,Mandla Nkosi,Individual,Gauteng,Sandton,2024-03-04,10543.0
472,C000473,Bongani Sithole,Enterprise,Kwazulu-Natal,Durban,2020-08-27,5002.39
473,C000474,Precious Van Wyk,Business,Eastern Cape,Gqeberha,2024-04-13,61166.49
474,C000475,Tshepo Botha,Individual,Gauteng,Midrand,2023-01-10,1803.08
475,C000476,Amanda Mkhize,Enterprise,Western Cape,George,2018-07-03,94143.29
476,C000477,Nokuthula Mthembu,Individual,Gauteng,Sandton,2025-06-27,2145.22
477,C000478,Thabo Mahlangu,Individual,Western Cape,Worcester,2023-08-05,50848.05
478,C000479,Karabo Adams,Business,Limpopo,Thohoyandou,2026-04-20,4550.68
479,C000480,Sipho Naidoo,Individual,Gauteng,Soweto,2019-12-28,51590.75
480,C000481,Nandi Mkhize,Business,Eastern Cape,Gqeberha,2024-02-15,90729.75
481,C000482,Mandla Sithole,Individual,Kwazulu-Natal,Newcastle,2020-06-01,779.81
482,C000483,Lwazi Moyo,Business,North West,Mahikeng,2023-12-07,20852.94
483,C000484,Amanda Maseko,Individual,Gauteng,Sandton,2019-08-18,646339.12
484,C000485,Precious Pillay,Enterprise,Kwazulu-Natal,Durban,2023-07-03,39679.63
485,C000486,Mpho Van Wyk,Individual,Gauteng,Centurion,2021-03-06,19414.48
486,C000487,Sibusiso Mokoena,Individual,Kwazulu-Natal,Newcastle,2025-04-08,26635.57
487,C000488,Busisiwe Khumalo,Individual,Kwazulu-Natal,Durban,2019-11-07,500.0
488,C000489,Amanda Adams,Individual,Free State,Kroonstad,2021-09-23,52803.8
489,C000490,Tshepo Jacobs,Individual,Western Cape,Paarl,2022-09-29,52782.45
490,C000491,Phumzile Molefe,Individual,Western Cape,Worcester,2021-05-15,5781.14
491,C000492,Nokuthula Van Wyk,Business,Kwazulu-Natal,Pietermaritzburg,2018-10-20,9857.21
492,C000493,Siyabonga Adams,Individual,Kwazulu-Natal,Richards Bay,2023-09-30,17470.54
493,C000494,Tshepo Molefe,Business,Limpopo,Thohoyandou,2025-10-27,32822.21
494,C000495,Nandi Naidoo,Business,Gauteng,Johannesburg,2018-03-02,6270.8
495,C000496,Bongani Van Wyk,Individual,Gauteng,Centurion,2025-04-26,12708.15
496,C000497,Sipho Williams,Individual,Kwazulu-Natal,Richards Bay,2021-07-04,12580.44
497,C000498,Zanele Ngcobo,Business,Northern Cape,Kuruman,2023-04-06,6541.08
498,C000499,Phumzile Botha,Enterprise,Western Cape,Stellenbosch,2023-08-12,24757.11
499,C000500,Bongani Zulu,Business,Gauteng,Centurion,2020-04-13,246875.85
500,C000501,Sipho Moyo,Individual,Limpopo,Polokwane,2021-06-07,1400.14
501,C000502,Karabo Moyo,Individual,Western Cape,Worcester,2024-03-06,25737.22
502,C000503,Dumisani Zulu,Individual,Gauteng,Sandton,2020-07-17,42711.81
503,C000504,Nokuthula Jacobs,Individual,Gauteng,Midrand,2018-03-26,10791.78
504,C000505,Lwazi Moyo,Individual,Kwazulu-Natal,Richards Bay,2022-01-11,26683.86
505,C000506,Precious Nkosi,Business,Kwazulu-Natal,Newcastle,2024-04-09,47255.2
506,C000507,Busisiwe Adams,Business,Eastern Cape,Mthatha,2023-03-18,11609.85
507,C000508,Lwazi Mabena,Individual,Eastern Cape,Grahamstown,2018-10-24,28813.02
508,C000509,Lwazi Ngcobo,Enterprise,Western Cape,Worcester,2025-08-30,21608.53
509,C000510,Mpho Pillay,Business,Gauteng,Sandton,2019-11-20,4137.51
510,C000511,Dumisani Cele,Business,Gauteng,Midrand,2022-06-13,4866.21
511,C000512,Siyabonga Adams,Enterprise,Eastern Cape,East London,2021-08-27,3977.0
512,C000513,Nokuthula Moyo,Individual,Kwazulu-Natal,Pietermaritzburg,2024-02-13,1418.86
513,C000514,Mandla Molefe,Individual,Kwazulu-Natal,Newcastle,2023-03-23,59015.83
514,C000515,Phumzile Mokoena,Enterprise,Kwazulu-Natal,Newcastle,2020-02-23,80933.75
515,C000516,Sipho Naidoo,Individual,Kwazulu-Natal,Pietermaritzburg,2020-04-11,51470.52
516,C000517,Kabelo Moyo,Individual,Gauteng,Midrand,2024-04-04,29693.54
517,C000518,Lerato Van Wyk,Business,Gauteng,Midrand,2019-04-14,9469.85
518,C000519,Precious Sithole,Business,Gauteng,Sandton,2023-10-13,22197.99
519,C000520,Kagiso Botha,Individual,North West,Potchefstroom,2018-07-15,18569.25
520,C000521,Sibusiso Maseko,Business,Limpopo,Tzaneen,2018-07-11,33345.25
521,C000522,Nomsa Zulu,Individual,Kwazulu-Natal,Durban,2021-01-31,4760.43
522,C000523,Ayanda Mthembu,Business,Western Cape,Stellenbosch,2020-10-24,32590.37
523,C000524,Mandla Moyo,Individual,Free State,Welkom,2021-05-07,18200.48
524,C000525,Nandi Khumalo,Individual,Gauteng,Pretoria,2018-03-23,1272.97
525,C000526,Nandi Dlamini,Individual,Western Cape,George,2020-05-26,31990.89
526,C000527,Phumzile Zulu,Business,Limpopo,Tzaneen,2019-04-10,47413.29
527,C000528,Nomsa Williams,Individual,Gauteng,Midrand,2025-12-30,1723.64
528,C000529,Kabelo Adams,Individual,North West,Klerksdorp,2020-02-28,60177.04
529,C000530,Phumzile Zulu,Business,Gauteng,Soweto,2018-06-25,20511.79
530,C000531,Kagiso Jacobs,Individual,Mpumalanga,Middelburg,2022-07-13,247857.81
531,C000532,Ayanda Modise,Individual,Kwazulu-Natal,Newcastle,2018-03-07,26166.63
532,C000533,Nomsa Dlamini,Individual,Gauteng,Centurion,2022-03-22,13207.21
533,C000534,Nandi Van Wyk,Enterprise,North West,Mahikeng,2025-01-06,41309.45
534,C000535,Kagiso Naidoo,Enterprise,Gauteng,Midrand,2023-11-20,5680.03
535,C000536,Nomsa Maseko,Individual,Limpopo,Thohoyandou,2021-03-26,29559.65
536,C000537,Precious Ndlovu,Individual,Gauteng,Centurion,2026-02-16,3298.63
537,C000538,Sipho Nkosi,Individual,Gauteng,Pretoria,2024-09-02,8678.33
538,C000539,Busisiwe Sithole,Business,Gauteng,Centurion,2018-02-09,8384.05
539,C000540,Thabo Botha,Individual,Gauteng,Johannesburg,2024-10-27,5959.66
540,C000541,Lindelwa Jacobs,Individual,Kwazulu-Natal,Richards Bay,2018-09-29,26239.57
541,C000542,Lerato Zulu,Individual,Gauteng,Midrand,2020-04-28,43810.19
542,C000543,Ayanda Molefe,Individual,Western Cape,Worcester,2018-09-28,21154.56
543,C000544,Ayanda Ngcobo,Individual,Kwazulu-Natal,Umhlanga,2024-11-26,51062.78
544,C000545,Mandla Khumalo,Individual,Western Cape,Stellenbosch,2019-01-13,61630.54
545,C000546,Lerato Maseko,Individual,Kwazulu-Natal,Durban,2022-01-21,3990.69
546,C000547,Bongani Botha,Individual,Gauteng,Pretoria,2023-01-23,9702.34
547,C000548,Kagiso Adams,Business,Mpumalanga,Witbank,2022-01-29,6348.11
548,C000549,Themba Cele,Business,Kwazulu-Natal,Pietermaritzburg,2024-05-09,12678.9
549,C000550,Lindelwa Pillay,Individual,Eastern Cape,East London,2024-02-06,3377.35
550,C000551,Mandla Nkosi,Individual,Kwazulu-Natal,Pietermaritzburg,2026-05-25,8515.1
551,C000552,Zanele Khumalo,Enterprise,Free State,Bloemfontein,2021-07-01,51789.55
552,C000553,Mandla Molefe,Individual,Northern Cape,Kimberley,2019-08-18,29372.54
553,C000554,Nandi Mabena,Individual,Limpopo,Polokwane,2018-02-14,5446.93
554,C000555,Dumisani Moyo,Individual,Gauteng,Soweto,2025-12-15,4260.85
555,C000556,Themba Mthembu,Individual,Gauteng,Midrand,2022-12-07,94729.8
556,C000557,Siyabonga Zulu,Enterprise,Gauteng,Johannesburg,2019-04-06,27171.96
557,C000558,Nokuthula Ndlovu,Business,Eastern Cape,Grahamstown,2019-08-17,23217.39
558,C000559,Amanda Ngcobo,Individual,Western Cape,George,2019-03-07,1403.51
559,C000560,Nokuthula Modise,Individual,Free State,Kroonstad,2022-06-16,2881.12
560,C000561,Busisiwe Ndlovu,Individual,Gauteng,Midrand,2019-12-16,15621.42
561,C000562,Lerato Naidoo,Individual,Limpopo,Polokwane,2020-01-24,1298.0
562,C000563,Themba Khumalo,Individual,Gauteng,Centurion,2025-04-08,21223.2
563,C000564,Ayanda Dlamini,Individual,North West,Potchefstroom,2020-04-05,1478.73
564,C000565,Kabelo Mabena,Individual,Free State,Welkom,2026-02-19,24802.34
565,C000566,Mpho Cele,Business,Western Cape,George,2021-11-20,7079.9
566,C000567,Mpho Maseko,Individual,Western Cape,Bellville,2021-07-02,11149.8
567,C000568,Lwazi Nkosi,Individual,Mpumalanga,Nelspruit,2019-06-14,8697.56
568,C000569,Karabo Pillay,Individual,Gauteng,Centurion,2023-07-06,5831.89
569,C000570,Kagiso Khumalo,Business,Kwazulu-Natal,Durban,2022-07-04,80991.74
570,C000571,Phumzile Mkhize,Individual,Gauteng,Johannesburg,2021-07-07,9652.02
571,C000572,Bongani Botha,Individual,Free State,Welkom,2020-04-22,9600.26
572,C000573,Nandi Sithole,Business,Gauteng,Pretoria,2025-03-03,21840.51
573,C000574,Lerato Khumalo,Individual,Eastern Cape,East London,2019-03-05,72065.59
574,C000575,Thabo Mabena,Individual,Kwazulu-Natal,Umhlanga,2018-01-02,19255.77
575,C000576,Zanele Khumalo,Individual,Limpopo,Thohoyandou,2024-05-08,19765.6
576,C000577,Phumzile Pillay,Individual,Gauteng,Johannesburg,2019-12-10,26797.09
577,C000578,Busisiwe Molefe,Individual,Western Cape,Paarl,2022-07-29,242804.74
578,C000579,Kabelo Pillay,Individual,Gauteng,Unknown,2024-03-24,20428.34
579,C000580,Sipho Adams,Individual,Western Cape,Cape Town,2018-05-22,86045.96
580,C000581,Sipho Moyo,Business,Kwazulu-Natal,Newcastle,2022-01-18,3768.34
